ecoregion species DOMpool DecayRate AmountT0 Q10
424_2 PINU.STR 7 0.0033 2219.1525 1
424_2 PINU.STR 8 0.0187 88.0989 2
424_2 PINU.STR 9 0.0718 36.2491 2
424_2 PINU.STR 10 0.0001 0.0001 2
424_2 POPU.TRE 1 0.355 89.5835 2.65
424_2 POPU.TRE 2 0.5 37.9516 2
424_2 POPU.TRE 3 0.1435 68.8197 2
424_2 POPU.TRE 4 0.1435 28.0729 2
424_2 POPU.TRE 5 0.0374 46.7185 2
424_2 POPU.TRE 6 0.015 533.2835 2.65
424_2 POPU.TRE 7 0.0033 1859.6906 1
424_2 POPU.TRE 8 0.0187 53.5426 2
424_2 POPU.TRE 9 0.0718 21.383 2
424_2 POPU.TRE 10 0.0001 0.0001 2
424_2 QUER.RUB 1 0.355 205.9749 2.65
424_2 QUER.RUB 2 0.5 45.7846 2
424_2 QUER.RUB 3 0.1435 474.8453 2
424_2 QUER.RUB 4 0.1435 44.1368 2
424_2 QUER.RUB 5 0.0374 830.4637 2
424_2 QUER.RUB 6 0.015 2404.1007 2.65
424_2 QUER.RUB 7 0.0033 5872.8784 1
424_2 QUER.RUB 8 0.0187 714.5188 2
424_2 QUER.RUB 9 0.0718 226.1389 2
424_2 QUER.RUB 10 0.0001 0.0001 2
424_2 THUJ.SPP.ALL 1 0.355 67.4587 2.65
424_2 THUJ.SPP.ALL 2 0.5 28.9947 2
424_2 THUJ.SPP.ALL 3 0.1435 42.7872 2
424_2 THUJ.SPP.ALL 4 0.1435 20.5765 2
424_2 THUJ.SPP.ALL 5 0.0374 51.3264 2
424_2 THUJ.SPP.ALL 6 0.015 360.5544 2.65
424_2 THUJ.SPP.ALL 7 0.0033 1314.5835 1
424_2 THUJ.SPP.ALL 8 0.0187 40.8349 2
424_2 THUJ.SPP.ALL 9 0.0718 13.0043 2
424_2 THUJ.SPP.ALL 10 0.0001 0.0001 2
424_2 TSUG.CAN 1 0.355 74.1956 2.65
424_2 TSUG.CAN 2 0.5 31.6689 2
424_2 TSUG.CAN 3 0.1435 45.2043 2
424_2 TSUG.CAN 4 0.1435 21.8162 2
424_2 TSUG.CAN 5 0.0374 60.889 2
424_2 TSUG.CAN 6 0.015 379.825 2.65
424_2 TSUG.CAN 7 0.0033 1363.1519 1
424_2 TSUG.CAN 8 0.0187 48.1003 2
424_2 TSUG.CAN 9 0.0718 14.3871 2
424_2 TSUG.CAN 10 0.0001 0.0001 2
424_3 ABIE.BAL 1 0.355 8.2679 2.65
424_3 ABIE.BAL 2 0.5 3.8684 2
424_3 ABIE.BAL 3 0.1435 2.8457 2
424_3 ABIE.BAL 4 0.1435 2.7824 2
424_3 ABIE.BAL 5 0.0374 0.1158 2
424_3 ABIE.BAL 6 0.015 39.8566 2.65
424_3 ABIE.BAL 7 0.0033 176.957 1
424_3 ABIE.BAL 8 0.0187 0.0427 2
424_3 ABIE.BAL 9 0.0718 0.0125 2
424_3 ABIE.BAL 10 0.0001 0.0001 2
424_3 ACER.RUB 1 0.355 57.7596 2.65
424_3 ACER.RUB 2 0.5 27.3192 2
424_3 ACER.RUB 3 0.1435 30.7254 2
424_3 ACER.RUB 4 0.1435 19.1906 2
424_3 ACER.RUB 5 0.0374 10.5499 2
424_3 ACER.RUB 6 0.015 282.9806 2.65
424_3 ACER.RUB 7 0.0033 1123.4325 1
424_3 ACER.RUB 8 0.0187 9.2569 2
424_3 ACER.RUB 9 0.0718 4.7154 2
424_3 ACER.RUB 10 0.0001 0.0001 2
424_3 ACER.SAH 1 0.355 131.3804 2.65
424_3 ACER.SAH 2 0.5 55.9328 2
424_3 ACER.SAH 3 0.1435 112.6293 2
424_3 ACER.SAH 4 0.1435 41.3413 2
424_3 ACER.SAH 5 0.0374 161.9057 2
424_3 ACER.SAH 6 0.015 1043.7472 2.65
424_3 ACER.SAH 7 0.0033 3462.8047 1
424_3 ACER.SAH 8 0.0187 126.0708 2
424_3 ACER.SAH 9 0.0718 31.2597 2
424_3 ACER.SAH 10 0.0001 0.0001 2
424_3 BETU.ALL 1 0.355 97.2459 2.65
424_3 BETU.ALL 2 0.5 43.192 2
424_3 BETU.ALL 3 0.1435 66.4427 2
424_3 BETU.ALL 4 0.1435 30.0674 2
424_3 BETU.ALL 5 0.0374 51.0001 2
424_3 BETU.ALL 6 0.015 511.7447 2.65
424_3 BETU.ALL 7 0.0033 1861.8296 1
424_3 BETU.ALL 8 0.0187 53.0949 2
424_3 BETU.ALL 9 0.0718 17.6729 2
424_3 BETU.ALL 10 0.0001 0.0001 2
424_3 BETU.PAP 1 0.355 38.8463 2.65
424_3 BETU.PAP 2 0.5 18.9136 2
424_3 BETU.PAP 3 0.1435 14.8918 2
424_3 BETU.PAP 4 0.1435 12.9983 2
424_3 BETU.PAP 5 0.0374 0.3515 2
424_3 BETU.PAP 6 0.015 164.215 2.65
424_3 BETU.PAP 7 0.0033 721.1782 1
424_3 BETU.PAP 8 0.0187 0.3833 2
424_3 BETU.PAP 9 0.0718 0.802 2
424_3 BETU.PAP 10 0.0001 0.0001 2
424_3 FAGU.GRA 1 0.355 108.0851 2.65
424_3 FAGU.GRA 2 0.5 37.566 2
424_3 FAGU.GRA 3 0.1435 167.0811 2
424_3 FAGU.GRA 4 0.1435 32.8796 2
424_3 FAGU.GRA 5 0.0374 287.7389 2
424_3 FAGU.GRA 6 0.015 1224.5372 2.65
424_3 FAGU.GRA 7 0.0033 3517.6636 1
424_3 FAGU.GRA 8 0.0187 239.5904 2
424_3 FAGU.GRA 9 0.0718 53.0565 2
424_3 FAGU.GRA 10 0.0001 0.0001 2
424_3 LARI.LAR 1 0.355 22.8829 2.65
424_3 LARI.LAR 2 0.5 11.0179 2
424_3 LARI.LAR 3 0.1435 11.3118 2
424_3 LARI.LAR 4 0.1435 7.3345 2
424_3 LARI.LAR 5 0.0374 0.0726 2
424_3 LARI.LAR 6 0.015 94.7712 2.65
424_3 LARI.LAR 7 0.0033 362.1851 1
424_3 LARI.LAR 8 0.0187 0.029 2
424_3 LARI.LAR 9 0.0718 1.3017 2
424_3 LARI.LAR 10 0.0001 0.0001 2
424_3 PICE.GLA 1 0.355 321.4872 2.65
424_3 PICE.GLA 2 0.5 87.9724 2
424_3 PICE.GLA 3 0.1435 394.3043 2
424_3 PICE.GLA 4 0.1435 64.5237 2
424_3 PICE.GLA 5 0.0374 756.467 2
424_3 PICE.GLA 6 0.015 2226.1962 2.65
424_3 PICE.GLA 7 0.0033 5622.7941 1
424_3 PICE.GLA 8 0.0187 680.8344 2
424_3 PICE.GLA 9 0.0718 187.4502 2
424_3 PICE.GLA 10 0.0001 0.0001 2
424_3 PICE.MAR 1 0.355 142.7251 2.65
424_3 PICE.MAR 2 0.5 50.9898 2
424_3 PICE.MAR 3 0.1435 135.6102 2
424_3 PICE.MAR 4 0.1435 36.548 2
424_3 PICE.MAR 5 0.0374 208.0217 2
424_3 PICE.MAR 6 0.015 894.0057 2.65
424_3 PICE.MAR 7 0.0033 2656.6418 1
424_3 PICE.MAR 8 0.0187 168.4593 2
424_3 PICE.MAR 9 0.0718 56.3723 2
424_3 PICE.MAR 10 0.0001 0.0001 2
424_3 PICE.RUB 1 0.355 18.4298 2.65
424_3 PICE.RUB 2 0.5 8.8871 2
424_3 PICE.RUB 3 0.1435 6.2604 2
424_3 PICE.RUB 4 0.1435 6.0255 2
424_3 PICE.RUB 5 0.0374 0.5194 2
424_3 PICE.RUB 6 0.015 71.0858 2.65
424_3 PICE.RUB 7 0.0033 323.9666 1
424_3 PICE.RUB 8 0.0187 0.2079 2
424_3 PICE.RUB 9 0.0718 0.1063 2
424_3 PICE.RUB 10 0.0001 0.0001 2
424_3 PINU.BAN 1 0.355 155.4391 2.65
424_3 PINU.BAN 2 0.5 69.8645 2
424_3 PINU.BAN 3 0.1435 111.6488 2
424_3 PINU.BAN 4 0.1435 49.8277 2
424_3 PINU.BAN 5 0.0374 189.8636 2
424_3 PINU.BAN 6 0.015 1085.8585 2.65
424_3 PINU.BAN 7 0.0033 3476.2469 1
424_3 PINU.BAN 8 0.0187 104.9023 2
424_3 PINU.BAN 9 0.0718 23.636 2
424_3 PINU.BAN 10 0.0001 0.0001 2
424_3 PINU.RES 1 0.355 1.8216 2.65
424_3 PINU.RES 2 0.5 0.0656 2
424_3 PINU.RES 3 0.1435 11.537 2
424_3 PINU.RES 4 0.1435 0.8929 2
424_3 PINU.RES 5 0.0374 19.2426 2
424_3 PINU.RES 6 0.015 76.962 2.65
424_3 PINU.RES 7 0.0033 192.6103 1
424_3 PINU.RES 8 0.0187 12.9897 2
424_3 PINU.RES 9 0.0718 2.7873 2
424_3 PINU.RES 10 0.0001 0.0001 2
424_3 PINU.STR 1 0.355 119.4703 2.65
424_3 PINU.STR 2 0.5 51.8741 2
424_3 PINU.STR 3 0.1435 75.333 2
424_3 PINU.STR 4 0.1435 35.0254 2
424_3 PINU.STR 5 0.0374 95.6175 2
424_3 PINU.STR 6 0.015 625.5351 2.65
424_3 PINU.STR 7 0.0033 2157.4294 1
424_3 PINU.STR 8 0.0187 65.1396 2
424_3 PINU.STR 9 0.0718 22.2385 2
424_3 PINU.STR 10 0.0001 0.0001 2
424_3 POPU.TRE 1 0.355 98.2861 2.65
424_3 POPU.TRE 2 0.5 41.6335 2
424_3 POPU.TRE 3 0.1435 73.8341 2
424_3 POPU.TRE 4 0.1435 30.9436 2
424_3 POPU.TRE 5 0.0374 53.1887 2
424_3 POPU.TRE 6 0.015 591.3639 2.65
424_3 POPU.TRE 7 0.0033 2068.2448 1
424_3 POPU.TRE 8 0.0187 59.081 2
424_3 POPU.TRE 9 0.0718 21.4647 2
424_3 POPU.TRE 10 0.0001 0.0001 2
424_3 QUER.RUB 1 0.355 261.3371 2.65
424_3 QUER.RUB 2 0.5 61.8069 2
424_3 QUER.RUB 3 0.1435 520.0572 2
424_3 QUER.RUB 4 0.1435 52.7431 2
424_3 QUER.RUB 5 0.0374 887.0517 2
424_3 QUER.RUB 6 0.015 2513.6302 2.65
424_3 QUER.RUB 7 0.0033 6136.1568 1
424_3 QUER.RUB 8 0.0187 779.4642 2
424_3 QUER.RUB 9 0.0718 253.2516 2
424_3 QUER.RUB 10 0.0001 0.0001 2
424_3 THUJ.SPP.ALL 1 0.355 61.273 2.65
424_3 THUJ.SPP.ALL 2 0.5 27.048 2
424_3 THUJ.SPP.ALL 3 0.1435 34.9865 2
424_3 THUJ.SPP.ALL 4 0.1435 19.1606 2
424_3 THUJ.SPP.ALL 5 0.0374 38.2328 2
424_3 THUJ.SPP.ALL 6 0.015 313.6075 2.65
424_3 THUJ.SPP.ALL 7 0.0033 1185.4914 1
424_3 THUJ.SPP.ALL 8 0.0187 28.3903 2
424_3 THUJ.SPP.ALL 9 0.0718 8.7489 2
424_3 THUJ.SPP.ALL 10 0.0001 0.0001 2
424_3 TSUG.CAN 1 0.355 80.1434 2.65
424_3 TSUG.CAN 2 0.5 33.902 2
424_3 TSUG.CAN 3 0.1435 49.5187 2
424_3 TSUG.CAN 4 0.1435 23.0993 2
424_3 TSUG.CAN 5 0.0374 70.2298 2
424_3 TSUG.CAN 6 0.015 408.2292 2.65
424_3 TSUG.CAN 7 0.0033 1420.7122 1
424_3 TSUG.CAN 8 0.0187 54.5526 2
424_3 TSUG.CAN 9 0.0718 15.3315 2
424_3 TSUG.CAN 10 0.0001 0.0001 2
424_4 ABIE.BAL 1 0.355 7.602 2.65
424_4 ABIE.BAL 2 0.5 3.5892 2
424_4 ABIE.BAL 3 0.1435 2.7016 2
424_4 ABIE.BAL 4 0.1435 2.6154 2
424_4 ABIE.BAL 5 0.0374 0.141 2
424_4 ABIE.BAL 6 0.015 38.186 2.65
424_4 ABIE.BAL 7 0.0033 172.9822 1
424_4 ABIE.BAL 8 0.0187 0.0636 2
424_4 ABIE.BAL 9 0.0718 0.0358 2
424_4 ABIE.BAL 10 0.0001 0.0001 2
424_4 ACER.RUB 1 0.355 50.6697 2.65
424_4 ACER.RUB 2 0.5 23.8499 2
424_4 ACER.RUB 3 0.1435 29.3891 2
424_4 ACER.RUB 4 0.1435 17.0786 2
424_4 ACER.RUB 5 0.0374 10.6515 2
424_4 ACER.RUB 6 0.015 263.0677 2.65
424_4 ACER.RUB 7 0.0033 1048.893 1
424_4 ACER.RUB 8 0.0187 10.1304 2
424_4 ACER.RUB 9 0.0718 5.5255 2
424_4 ACER.RUB 10 0.0001 0.0001 2
424_4 ACER.SAH 1 0.355 134.6528 2.65
424_4 ACER.SAH 2 0.5 58.8071 2
424_4 ACER.SAH 3 0.1435 111.9623 2
424_4 ACER.SAH 4 0.1435 43.8686 2
424_4 ACER.SAH 5 0.0374 151.3222 2
424_4 ACER.SAH 6 0.015 1084.7966 2.65
424_4 ACER.SAH 7 0.0033 3726.3411 1
424_4 ACER.SAH 8 0.0187 120.2201 2
424_4 ACER.SAH 9 0.0718 32.3933 2
424_4 ACER.SAH 10 0.0001 0.0001 2
424_4 BETU.ALL 1 0.355 90.2825 2.65
424_4 BETU.ALL 2 0.5 40.6975 2
424_4 BETU.ALL 3 0.1435 62.3815 2
424_4 BETU.ALL 4 0.1435 28.8163 2
424_4 BETU.ALL 5 0.0374 47.1408 2
424_4 BETU.ALL 6 0.015 496.9613 2.65
424_4 BETU.ALL 7 0.0033 1854.0802 1
424_4 BETU.ALL 8 0.0187 51.2791 2
424_4 BETU.ALL 9 0.0718 17.0585 2
424_4 BETU.ALL 10 0.0001 0.0001 2
424_4 BETU.PAP 1 0.355 34.4654 2.65
424_4 BETU.PAP 2 0.5 16.8468 2
424_4 BETU.PAP 3 0.1435 13.9139 2
424_4 BETU.PAP 4 0.1435 11.7727 2
424_4 BETU.PAP 5 0.0374 0.4644 2
424_4 BETU.PAP 6 0.015 152.0977 2.65
424_4 BETU.PAP 7 0.0033 678.0785 1
424_4 BETU.PAP 8 0.0187 0.5356 2
424_4 BETU.PAP 9 0.0718 1.1146 2
424_4 BETU.PAP 10 0.0001 0.0001 2
424_4 FAGU.GRA 1 0.355 119.0619 2.65
424_4 FAGU.GRA 2 0.5 40.9396 2
424_4 FAGU.GRA 3 0.1435 190.7908 2
424_4 FAGU.GRA 4 0.1435 35.9748 2
424_4 FAGU.GRA 5 0.0374 348.736 2
424_4 FAGU.GRA 6 0.015 1397.5543 2.65
424_4 FAGU.GRA 7 0.0033 4062.745 1
424_4 FAGU.GRA 8 0.0187 302.3286 2
424_4 FAGU.GRA 9 0.0718 68.0976 2
424_4 FAGU.GRA 10 0.0001 0.0001 2
424_4 LARI.LAR 1 0.355 16.9398 2.65
424_4 LARI.LAR 2 0.5 8.1491 2
424_4 LARI.LAR 3 0.1435 7.9719 2
424_4 LARI.LAR 4 0.1435 5.5019 2
424_4 LARI.LAR 5 0.0374 0.0001 2
424_4 LARI.LAR 6 0.015 69.8624 2.65
424_4 LARI.LAR 7 0.0033 272.0706 1
424_4 LARI.LAR 8 0.0187 0.0001 2
424_4 LARI.LAR 9 0.0718 0.8571 2
424_4 LARI.LAR 10 0.0001 0.0001 2
424_4 PICE.GLA 1 0.355 286.4005 2.65
424_4 PICE.GLA 2 0.5 81.4414 2
424_4 PICE.GLA 3 0.1435 347.4384 2
424_4 PICE.GLA 4 0.1435 59.6135 2
424_4 PICE.GLA 5 0.0374 661.2425 2
424_4 PICE.GLA 6 0.015 2007.3133 2.65
424_4 PICE.GLA 7 0.0033 5194.4989 1
424_4 PICE.GLA 8 0.0187 625.403 2
424_4 PICE.GLA 9 0.0718 174.2441 2
424_4 PICE.GLA 10 0.0001 0.0001 2
424_4 PICE.MAR 1 0.355 134.7535 2.65
424_4 PICE.MAR 2 0.5 47.2514 2
424_4 PICE.MAR 3 0.1435 133.3138 2
424_4 PICE.MAR 4 0.1435 34.5473 2
424_4 PICE.MAR 5 0.0374 213.8913 2
424_4 PICE.MAR 6 0.015 880.1962 2.65
424_4 PICE.MAR 7 0.0033 2631.8184 1
424_4 PICE.MAR 8 0.0187 186.4229 2
424_4 PICE.MAR 9 0.0718 60.0549 2
424_4 PICE.MAR 10 0.0001 0.0001 2
424_4 PICE.RUB 1 0.355 16.6553 2.65
424_4 PICE.RUB 2 0.5 8.0774 2
424_4 PICE.RUB 3 0.1435 5.9048 2
424_4 PICE.RUB 4 0.1435 5.5805 2
424_4 PICE.RUB 5 0.0374 0.5773 2
424_4 PICE.RUB 6 0.015 67.1423 2.65
424_4 PICE.RUB 7 0.0033 312.0124 1
424_4 PICE.RUB 8 0.0187 0.2908 2
424_4 PICE.RUB 9 0.0718 0.215 2
424_4 PICE.RUB 10 0.0001 0.0001 2
424_4 PINU.BAN 1 0.355 154.8905 2.65
424_4 PINU.BAN 2 0.5 67.2476 2
424_4 PINU.BAN 3 0.1435 124.7656 2
424_4 PINU.BAN 4 0.1435 48.2931 2
424_4 PINU.BAN 5 0.0374 215.8152 2
424_4 PINU.BAN 6 0.015 1120.879 2.65
424_4 PINU.BAN 7 0.0033 3503.2783 1
424_4 PINU.BAN 8 0.0187 136.9167 2
424_4 PINU.BAN 9 0.0718 35.6927 2
424_4 PINU.BAN 10 0.0001 0.0001 2
424_4 PINU.RES 1 0.355 4.1085 2.65
424_4 PINU.RES 2 0.5 1.0506 2
424_4 PINU.RES 3 0.1435 14.7755 2
424_4 PINU.RES 4 0.1435 1.6631 2
424_4 PINU.RES 5 0.0374 34.4403 2
424_4 PINU.RES 6 0.015 135.0039 2.65
424_4 PINU.RES 7 0.0033 362.0956 1
424_4 PINU.RES 8 0.0187 20.7095 2
424_4 PINU.RES 9 0.0718 3.9732 2
424_4 PINU.RES 10 0.0001 0.0001 2
424_4 PINU.STR 1 0.355 111.7065 2.65
424_4 PINU.STR 2 0.5 46.968 2
424_4 PINU.STR 3 0.1435 78.9617 2
424_4 PINU.STR 4 0.1435 32.3872 2
424_4 PINU.STR 5 0.0374 102.2006 2
424_4 PINU.STR 6 0.015 620.6048 2.65
424_4 PINU.STR 7 0.0033 2084.9062 1
424_4 PINU.STR 8 0.0187 72.759 2
424_4 PINU.STR 9 0.0718 29.0391 2
424_4 PINU.STR 10 0.0001 0.0001 2
424_4 POPU.TRE 1 0.355 93.6182 2.65
424_4 POPU.TRE 2 0.5 39.8017 2
424_4 POPU.TRE 3 0.1435 70.8965 2
424_4 POPU.TRE 4 0.1435 29.5286 2
424_4 POPU.TRE 5 0.0374 49.0965 2
424_4 POPU.TRE 6 0.015 563.2372 2.65
424_4 POPU.TRE 7 0.0033 1991.1399 1
424_4 POPU.TRE 8 0.0187 57.6749 2
424_4 POPU.TRE 9 0.0718 21.8828 2
424_4 POPU.TRE 10 0.0001 0.0001 2
424_4 QUER.RUB 1 0.355 177.2881 2.65
424_4 QUER.RUB 2 0.5 39.7996 2
424_4 QUER.RUB 3 0.1435 423.8754 2
424_4 QUER.RUB 4 0.1435 40.2087 2
424_4 QUER.RUB 5 0.0374 786.2187 2
424_4 QUER.RUB 6 0.015 2249.1877 2.65
424_4 QUER.RUB 7 0.0033 5585.5921 1
424_4 QUER.RUB 8 0.0187 679.312 2
424_4 QUER.RUB 9 0.0718 198.0642 2
424_4 QUER.RUB 10 0.0001 0.0001 2
424_4 THUJ.SPP.ALL 1 0.355 61.5345 2.65
424_4 THUJ.SPP.ALL 2 0.5 26.863 2
424_4 THUJ.SPP.ALL 3 0.1435 38.4565 2
424_4 THUJ.SPP.ALL 4 0.1435 19.2983 2
424_4 THUJ.SPP.ALL 5 0.0374 45.3959 2
424_4 THUJ.SPP.ALL 6 0.015 333.3338 2.65
424_4 THUJ.SPP.ALL 7 0.0033 1251.4856 1
424_4 THUJ.SPP.ALL 8 0.0187 36.945 2
424_4 THUJ.SPP.ALL 9 0.0718 11.4191 2
424_4 THUJ.SPP.ALL 10 0.0001 0.0001 2
424_4 TSUG.CAN 1 0.355 67.5877 2.65
424_4 TSUG.CAN 2 0.5 30.019 2
424_4 TSUG.CAN 3 0.1435 38.2408 2
424_4 TSUG.CAN 4 0.1435 20.8583 2
424_4 TSUG.CAN 5 0.0374 47.8708 2
424_4 TSUG.CAN 6 0.015 349.4028 2.65
424_4 TSUG.CAN 7 0.0033 1313.4401 1
424_4 TSUG.CAN 8 0.0187 36.1723 2
424_4 TSUG.CAN 9 0.0718 10.8437 2
424_4 TSUG.CAN 10 0.0001 0.0001 2
424_5 ABIE.BAL 1 0.355 7.7764 2.65
424_5 ABIE.BAL 2 0.5 3.6088 2
424_5 ABIE.BAL 3 0.1435 2.7156 2
424_5 ABIE.BAL 4 0.1435 2.6002 2
424_5 ABIE.BAL 5 0.0374 0.1573 2
424_5 ABIE.BAL 6 0.015 37.61 2.65
424_5 ABIE.BAL 7 0.0033 164.9055 1
424_5 ABIE.BAL 8 0.0187 0.0824 2
424_5 ABIE.BAL 9 0.0718 0.0564 2
424_5 ABIE.BAL 10 0.0001 0.0001 2
424_5 ACER.RUB 1 0.355 54.8474 2.65
424_5 ACER.RUB 2 0.5 25.4581 2
424_5 ACER.RUB 3 0.1435 32.1716 2
424_5 ACER.RUB 4 0.1435 17.9804 2
424_5 ACER.RUB 5 0.0374 10.6261 2
424_5 ACER.RUB 6 0.015 274.3578 2.65
424_5 ACER.RUB 7 0.0033 1055.4775 1
424_5 ACER.RUB 8 0.0187 10.1335 2
424_5 ACER.RUB 9 0.0718 6.0818 2
424_5 ACER.RUB 10 0.0001 0.0001 2
424_5 ACER.SAH 1 0.355 143.726 2.65
424_5 ACER.SAH 2 0.5 60.3845 2
424_5 ACER.SAH 3 0.1435 127.871 2
424_5 ACER.SAH 4 0.1435 44.5526 2
424_5 ACER.SAH 5 0.0374 158.5514 2
424_5 ACER.SAH 6 0.015 1090.9226 2.65
424_5 ACER.SAH 7 0.0033 3599.1559 1
424_5 ACER.SAH 8 0.0187 127.4613 2
424_5 ACER.SAH 9 0.0718 39.3523 2
424_5 ACER.SAH 10 0.0001 0.0001 2
424_5 BETU.ALL 1 0.355 101.3952 2.65
424_5 BETU.ALL 2 0.5 44.837 2
424_5 BETU.ALL 3 0.1435 71.2624 2
424_5 BETU.ALL 4 0.1435 31.3378 2
424_5 BETU.ALL 5 0.0374 51.9519 2
424_5 BETU.ALL 6 0.015 540.5054 2.65
424_5 BETU.ALL 7 0.0033 1954.9544 1
424_5 BETU.ALL 8 0.0187 54.9522 2
424_5 BETU.ALL 9 0.0718 19.6451 2
424_5 BETU.ALL 10 0.0001 0.0001 2
424_5 BETU.PAP 1 0.355 33.5389 2.65
424_5 BETU.PAP 2 0.5 16.2236 2
424_5 BETU.PAP 3 0.1435 13.3733 2
424_5 BETU.PAP 4 0.1435 11.1756 2
424_5 BETU.PAP 5 0.0374 0.563 2
424_5 BETU.PAP 6 0.015 142.6432 2.65
424_5 BETU.PAP 7 0.0033 616.5987 1
424_5 BETU.PAP 8 0.0187 0.6622 2
424_5 BETU.PAP 9 0.0718 1.0021 2
424_5 BETU.PAP 10 0.0001 0.0001 2
424_5 FAGU.GRA 1 0.355 130.4566 2.65
424_5 FAGU.GRA 2 0.5 43.6775 2
424_5 FAGU.GRA 3 0.1435 205.2053 2
424_5 FAGU.GRA 4 0.1435 36.964 2
424_5 FAGU.GRA 5 0.0374 341.9745 2
424_5 FAGU.GRA 6 0.015 1395.8905 2.65
424_5 FAGU.GRA 7 0.0033 3919.7188 1
424_5 FAGU.GRA 8 0.0187 296.379 2
424_5 FAGU.GRA 9 0.0718 71.8032 2
424_5 FAGU.GRA 10 0.0001 0.0001 2
424_5 LARI.LAR 1 0.355 16.079 2.65
424_5 LARI.LAR 2 0.5 7.4057 2
424_5 LARI.LAR 3 0.1435 8.4634 2
424_5 LARI.LAR 4 0.1435 4.9389 2
424_5 LARI.LAR 5 0.0374 0.0857 2
424_5 LARI.LAR 6 0.015 64.0026 2.65
424_5 LARI.LAR 7 0.0033 238.4961 1
424_5 LARI.LAR 8 0.0187 0.1188 2
424_5 LARI.LAR 9 0.0718 2.0599 2
424_5 LARI.LAR 10 0.0001 0.0001 2
424_5 PICE.GLA 1 0.355 303.3475 2.65
424_5 PICE.GLA 2 0.5 84.2252 2
424_5 PICE.GLA 3 0.1435 362.4838 2
424_5 PICE.GLA 4 0.1435 60.8218 2
424_5 PICE.GLA 5 0.0374 663.4323 2
424_5 PICE.GLA 6 0.015 1976.9389 2.65
424_5 PICE.GLA 7 0.0033 5023.6961 1
424_5 PICE.GLA 8 0.0187 613.4963 2
424_5 PICE.GLA 9 0.0718 177.9819 2
424_5 PICE.GLA 10 0.0001 0.0001 2
424_5 PICE.MAR 1 0.355 141.4702 2.65
424_5 PICE.MAR 2 0.5 49.2366 2
424_5 PICE.MAR 3 0.1435 143.6317 2
424_5 PICE.MAR 4 0.1435 36.0078 2
424_5 PICE.MAR 5 0.0374 231.0411 2
424_5 PICE.MAR 6 0.015 956.7807 2.65
424_5 PICE.MAR 7 0.0033 2752.4289 1
424_5 PICE.MAR 8 0.0187 181.1119 2
424_5 PICE.MAR 9 0.0718 60.4084 2
424_5 PICE.MAR 10 0.0001 0.0001 2
424_5 PICE.RUB 1 0.355 21.8041 2.65
424_5 PICE.RUB 2 0.5 10.5102 2
424_5 PICE.RUB 3 0.1435 7.7479 2
424_5 PICE.RUB 4 0.1435 7.1433 2
424_5 PICE.RUB 5 0.0374 1.0616 2
424_5 PICE.RUB 6 0.015 86.2865 2.65
424_5 PICE.RUB 7 0.0033 385.1818 1
424_5 PICE.RUB 8 0.0187 0.5172 2
424_5 PICE.RUB 9 0.0718 0.352 2
424_5 PICE.RUB 10 0.0001 0.0001 2
424_5 PINU.BAN 1 0.355 57.3326 2.65
424_5 PINU.BAN 2 0.5 27.6831 2
424_5 PINU.BAN 3 0.1435 24.8344 2
424_5 PINU.BAN 4 0.1435 19.086 2
424_5 PINU.BAN 5 0.0374 14.3559 2
424_5 PINU.BAN 6 0.015 288.6537 2.65
424_5 PINU.BAN 7 0.0033 1117.7406 1
424_5 PINU.BAN 8 0.0187 6.839 2
424_5 PINU.BAN 9 0.0718 1.9435 2
424_5 PINU.BAN 10 0.0001 0.0001 2
424_5 PINU.RES 1 0.355 9.2626 2.65
424_5 PINU.RES 2 0.5 1.4871 2
424_5 PINU.RES 3 0.1435 20.3559 2
424_5 PINU.RES 4 0.1435 1.8469 2
424_5 PINU.RES 5 0.0374 43.9933 2
424_5 PINU.RES 6 0.015 168.0533 2.65
424_5 PINU.RES 7 0.0033 426.6516 1
424_5 PINU.RES 8 0.0187 25.1297 2
424_5 PINU.RES 9 0.0718 8.8773 2
424_5 PINU.RES 10 0.0001 0.0001 2
424_5 PINU.STR 1 0.355 125.456 2.65
424_5 PINU.STR 2 0.5 52.0058 2
424_5 PINU.STR 3 0.1435 89.8232 2
424_5 PINU.STR 4 0.1435 35.4237 2
424_5 PINU.STR 5 0.0374 117.841 2
424_5 PINU.STR 6 0.015 684.7775 2.65
424_5 PINU.STR 7 0.0033 2235.3509 1
424_5 PINU.STR 8 0.0187 81.6475 2
424_5 PINU.STR 9 0.0718 31.901 2
424_5 PINU.STR 10 0.0001 0.0001 2
424_5 POPU.TRE 1 0.355 95.726 2.65
424_5 POPU.TRE 2 0.5 40.4986 2
424_5 POPU.TRE 3 0.1435 73.1743 2
424_5 POPU.TRE 4 0.1435 29.7048 2
424_5 POPU.TRE 5 0.0374 43.7168 2
424_5 POPU.TRE 6 0.015 554.0227 2.65
424_5 POPU.TRE 7 0.0033 1906.7715 1
424_5 POPU.TRE 8 0.0187 49.2932 2
424_5 POPU.TRE 9 0.0718 21.8138 2
424_5 POPU.TRE 10 0.0001 0.0001 2
424_5 QUER.RUB 1 0.355 241.7545 2.65
424_5 QUER.RUB 2 0.5 58.381 2
424_5 QUER.RUB 3 0.1435 471.7079 2
424_5 QUER.RUB 4 0.1435 50.0783 2
